# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Nov 17 18:47:25 2023
#
# User preference: *
#
# CONSTRAINT:  where (sy_pnum > 1
# CONSTRAINT:  and pl_bmassestr > 10)
# CONSTRAINT:  order by pl_name asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN hd_name:        HD ID
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN rv_flag:        Detected by Radial Velocity Variations
# COLUMN pul_flag:       Detected by Pulsar Timing Variations
# COLUMN ptv_flag:       Detected by Pulsation Timing Variations
# COLUMN tran_flag:      Detected by Transits
# COLUMN ast_flag:       Detected by Astrometric Variations
# COLUMN obm_flag:       Detected by Orbital Brightness Modulations
# COLUMN micro_flag:     Detected by Microlensing
# COLUMN etv_flag:       Detected by Eclipse Timing Variations
# COLUMN ima_flag:       Detected by Imaging
# COLUMN dkin_flag:      Detected by Disk Kinematics
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN pl_rvamperr1:   Radial Velocity Amplitude Upper Unc. [m/s]
# COLUMN pl_rvamperr2:   Radial Velocity Amplitude Lower Unc. [m/s]
# COLUMN pl_rvamplim:    Radial Velocity Amplitude Limit Flag
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_nrvc:        Number of Radial Velocity Time Series
#
pl_name,hostname,hd_name,default_flag,sy_snum,sy_pnum,cb_flag,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,st_refname,st_mass,st_masserr1,st_masserr2,st_masslim,st_nrvc
TOI-1444 c,TOI-1444,,1,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=DAI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...62D/abstract target=ref>Dai et al. 2021</a>,16.06600000,0.02400000,-0.02400000,0,,,,,,,,,11.80000,2.90000,-2.90000,0,Msini,0.000000,,,0,3.120,0.750,-0.760,0,<a refstr=DAI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...62D/abstract target=ref>Dai et al. 2021</a>,0.93,0.04,-0.04,0,0
TOI-1634 b,TOI-1634,,0,2,2,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=HIRANO_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..161H/abstract target=ref>Hirano et al. 2021</a>,0.98934360,0.00000200,-0.00000200,0,0.014900,0.000170,-0.000170,0,1.749,0.079,-0.079,0,10.14000,0.95000,-0.95000,0,Mass,0.000000,,,0,11.100,1.000,-1.000,0,<a refstr=HIRANO_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..161H/abstract target=ref>Hirano et al. 2021</a>,0.45,0.01,-0.01,0,0
TOI-1670 b,TOI-1670,,1,1,2,0,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=TRAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220304334T/abstract target=ref>Tran et al. 2022</a>,10.98462000,0.00046000,-0.00051000,0,0.103000,0.002000,-0.002000,0,2.060,0.190,-0.150,0,41.31769,,,1,Mass,0.590000,0.170000,-0.260000,0,,,,,<a refstr=TRAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220304334T/abstract target=ref>Tran et al. 2022</a>,1.21,0.02,-0.02,0,0
TOI-1670 c,TOI-1670,,1,1,2,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=TRAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220304334T/abstract target=ref>Tran et al. 2022</a>,40.74976000,0.00002200,-0.00021000,0,0.249000,0.005000,-0.005000,0,11.063,0.280,-0.280,0,200.23190,28.60456,-25.42627,0,Mass,0.090000,0.050000,-0.040000,0,32.700,4.700,-4.300,0,<a refstr=TRAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220304334T/abstract target=ref>Tran et al. 2022</a>,1.21,0.02,-0.02,0,0
TOI-1694 b,TOI-1694,,1,1,2,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=VAN_ZANDT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165...60V/abstract target=ref>Van Zandt et al. 2023</a>,3.77015000,0.00010000,-0.00010000,0,,,,,5.440,0.180,-0.180,0,26.10000,2.20000,-2.20000,0,Mass,0.000000,,,0,12.060,0.960,-0.960,0,<a refstr=VAN_ZANDT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165...60V/abstract target=ref>Van Zandt et al. 2023</a>,0.84,0.03,-0.03,0,0
TOI-1694 c,TOI-1694,,1,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=VAN_ZANDT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165...60V/abstract target=ref>Van Zandt et al. 2023</a>,389.20000000,3.90000000,-3.90000000,0,,,,,,,,,333.71983,15.89142,-15.89142,0,Msini,0.180000,0.048000,-0.048000,0,33.400,1.600,-1.600,0,<a refstr=VAN_ZANDT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165...60V/abstract target=ref>Van Zandt et al. 2023</a>,0.84,0.03,-0.03,0,0
TOI-1749 b,TOI-1749,,1,1,3,0,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=FUKUI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..167F/abstract target=ref>Fukui et al. 2021</a>,2.38839000,0.00031000,-0.00066000,0,0.029100,0.000500,-0.000500,0,1.390,0.210,-0.190,0,57.00000,,,1,Mass,0.140000,,,1,,,,,<a refstr=FUKUI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..167F/abstract target=ref>Fukui et al. 2021</a>,0.58,0.03,-0.03,0,0
TOI-1749 c,TOI-1749,,1,1,3,0,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=FUKUI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..167F/abstract target=ref>Fukui et al. 2021</a>,4.49290000,0.00380000,-0.00270000,0,0.044300,0.000800,-0.000800,0,2.120,0.120,-0.120,0,14.00000,,,1,Mass,0.019000,,,1,,,,,<a refstr=FUKUI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..167F/abstract target=ref>Fukui et al. 2021</a>,0.58,0.03,-0.03,0,0
TOI-1749 d,TOI-1749,,1,1,3,0,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=FUKUI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..167F/abstract target=ref>Fukui et al. 2021</a>,9.04970000,0.00490000,-0.00320000,0,0.070700,0.001200,-0.001200,0,2.520,0.150,-0.150,0,15.00000,,,1,Mass,0.062000,,,1,,,,,<a refstr=FUKUI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..167F/abstract target=ref>Fukui et al. 2021</a>,0.58,0.03,-0.03,0,0
TOI-199 b,TOI-199,,1,1,2,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=HOBSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230914915H/abstract target=ref>Hobson et al. 2023</a>,104.85400000,0.00100000,-0.00200000,0,0.425400,0.002000,-0.002000,0,9.079,0.056,-0.056,0,54.03083,6.35657,-6.35657,0,Mass,0.090000,0.010000,-0.020000,0,7.700,1.100,-1.100,0,<a refstr=HOBSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230914915H/abstract target=ref>Hobson et al. 2023</a>,0.94,0.00,-0.01,0,0
TOI-199 c,TOI-199,,1,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=HOBSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230914915H/abstract target=ref>Hobson et al. 2023</a>,273.69000000,0.26000000,-0.22000000,0,0.807000,0.003000,-0.003000,0,,,,,88.99195,6.35657,-3.17828,0,Mass,0.096000,0.008000,-0.009000,0,9.100,0.500,-0.400,0,<a refstr=HOBSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230914915H/abstract target=ref>Hobson et al. 2023</a>,0.94,0.00,-0.01,0,0
TOI-2000 b,TOI-2000,,1,1,2,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=SHA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp.1632S/abstract target=ref>Sha et al. 2023</a>,3.09833000,0.00002100,-0.00001900,0,0.042710,0.000760,-0.000670,0,2.700,0.150,-0.150,0,11.00000,2.40000,-2.40000,0,Mass,0.000000,,,0,4.590,1.000,-0.990,0,<a refstr=SHA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp.1632S/abstract target=ref>Sha et al. 2023</a>,1.08,0.06,-0.05,0,0
TOI-2000 c,TOI-2000,,1,1,2,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=SHA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp.1632S/abstract target=ref>Sha et al. 2023</a>,9.12705500,0.00000730,-0.00000720,0,0.087800,0.001600,-0.001400,0,8.140,0.310,-0.300,0,81.70000,4.70000,-4.60000,0,Mass,0.063000,0.023000,-0.022000,0,23.700,1.000,-0.990,0,<a refstr=SHA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp.1632S/abstract target=ref>Sha et al. 2023</a>,1.08,0.06,-0.05,0,0
TOI-216.01,TOI-216,,1,1,2,0,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=DAWSON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..161D/abstract target=ref>Dawson et al. 2021</a>,34.52552800,,,0,,,,,10.100,0.200,-0.200,0,177.98391,6.35657,-6.35657,0,Mass,0.004600,0.002700,-0.001200,0,,,,,<a refstr=DAWSON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..161D/abstract target=ref>Dawson et al. 2021</a>,0.77,0.03,-0.03,0,0
TOI-216.01,TOI-216,,0,1,2,0,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=KIPPING_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.4980K/abstract target=ref>Kipping et al. 2019</a>,34.55600000,0.01400000,-0.01000000,0,0.206900,0.010700,-0.008200,0,11.290,0.580,-0.420,0,200.00000,170.00000,-100.00000,0,Mass,0.029000,0.037000,-0.020000,0,,,,,<a refstr=KIPPING_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.4980K/abstract target=ref>Kipping et al. 2019</a>,0.87,0.04,-0.03,0,0
TOI-216.02,TOI-216,,1,1,2,0,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=DAWSON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..161D/abstract target=ref>Dawson et al. 2021</a>,17.16073000,,,0,,,,,8.000,3.000,-2.000,0,18.75188,0.63566,-0.63566,0,Mass,0.160000,0.003000,-0.002000,0,,,,,<a refstr=DAWSON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..161D/abstract target=ref>Dawson et al. 2021</a>,0.77,0.03,-0.03,0,0
TOI-216.02,TOI-216,,0,1,2,0,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=KIPPING_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.4980K/abstract target=ref>Kipping et al. 2019</a>,17.08900000,0.01100000,-0.01500000,0,0.129300,0.006700,-0.005100,0,7.690,1.620,-0.830,0,30.00000,20.00000,-14.00000,0,Mass,0.132000,0.059000,-0.023000,0,,,,,<a refstr=KIPPING_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.4980K/abstract target=ref>Kipping et al. 2019</a>,0.87,0.04,-0.03,0,0
TOI-2202 b,TOI-2202,,1,1,2,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=TRIFONOV_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..283T/abstract target=ref>Trifonov et al. 2021</a>,11.91010000,0.00220000,-0.00360000,0,0.095640,0.001560,-0.001610,0,11.321,5.851,-0.897,0,310.83618,20.02319,-18.68831,0,Mass,0.042000,0.025500,-0.007500,0,99.200,5.600,-5.200,0,<a refstr=TRIFONOV_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..283T/abstract target=ref>Trifonov et al. 2021</a>,0.82,0.03,-0.02,0,0
TOI-2202 c,TOI-2202,,1,1,2,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=TRIFONOV_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..283T/abstract target=ref>Trifonov et al. 2021</a>,24.67440000,0.02580000,-0.03390000,0,0.155440,0.002550,-0.002630,0,,,,,117.27868,32.73633,-26.57045,0,Mass,0.062200,0.045200,-0.021100,0,29.300,8.300,-6.600,0,<a refstr=TRIFONOV_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..283T/abstract target=ref>Trifonov et al. 2021</a>,0.82,0.03,-0.02,0,0
TOI-2525 b,TOI-2525,,1,1,2,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=TRIFONOV_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230205694T/abstract target=ref>Trifonov et al. 2023</a>,23.28560000,0.00170000,-0.00170000,0,0.151100,0.002000,-0.002000,0,8.676,0.112,-0.112,0,26.69759,1.58914,-1.58914,0,Mass,0.170000,0.011000,-0.010000,0,6.700,0.400,-0.400,0,<a refstr=TRIFONOV_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230205694T/abstract target=ref>Trifonov et al. 2023</a>,0.85,0.04,-0.04,0,0
TOI-2525 c,TOI-2525,,1,1,2,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=TRIFONOV_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230205694T/abstract target=ref>Trifonov et al. 2023</a>,49.25190000,0.00040000,-0.00040000,0,0.249000,0.004000,-0.004000,0,10.133,0.112,-0.112,0,208.81326,9.85268,-10.17051,0,Mass,0.157000,0.008000,-0.007000,0,41.200,2.200,-2.200,0,<a refstr=TRIFONOV_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230205694T/abstract target=ref>Trifonov et al. 2023</a>,0.85,0.04,-0.04,0,0
TOI-4010 b,TOI-4010,,1,1,4,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=KUNIMOTO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166....7K/abstract target=ref>Kunimoto et al. 2023</a>,1.34833500,0.00000300,-0.00000200,0,0.022900,0.000200,-0.000200,0,3.020,0.080,-0.080,0,11.00000,1.29000,-1.27000,0,Mass,0.030000,0.030000,-0.020000,0,6.900,0.800,-0.800,0,<a refstr=KUNIMOTO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166....7K/abstract target=ref>Kunimoto et al. 2023</a>,0.88,0.03,-0.03,0,0
TOI-4010 c,TOI-4010,,1,1,4,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=KUNIMOTO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166....7K/abstract target=ref>Kunimoto et al. 2023</a>,5.41465400,0.00000700,-0.00000700,0,0.058000,0.001000,-0.001000,0,5.930,0.110,-0.120,0,20.31000,2.13000,-2.11000,0,Mass,0.030000,0.030000,-0.020000,0,8.000,0.800,-0.800,0,<a refstr=KUNIMOTO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166....7K/abstract target=ref>Kunimoto et al. 2023</a>,0.88,0.03,-0.03,0,0
TOI-4010 d,TOI-4010,,1,1,4,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=KUNIMOTO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166....7K/abstract target=ref>Kunimoto et al. 2023</a>,14.70886000,0.00003000,-0.00003000,0,0.113000,0.001000,-0.001000,0,6.180,0.140,-0.150,0,38.15000,3.27000,-3.22000,0,Mass,0.070000,0.030000,-0.030000,0,10.900,0.900,-0.900,0,<a refstr=KUNIMOTO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166....7K/abstract target=ref>Kunimoto et al. 2023</a>,0.88,0.03,-0.03,0,0
TOI-4010 e,TOI-4010,,1,1,4,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=KUNIMOTO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166....7K/abstract target=ref>Kunimoto et al. 2023</a>,762.00000000,90.00000000,-90.00000000,-1,1.570000,0.120000,-0.130000,0,,,,,692.00000,66.00000,-63.00000,0,Msini,0.260000,0.040000,-0.040000,0,54.700,3.600,-3.400,0,<a refstr=KUNIMOTO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166....7K/abstract target=ref>Kunimoto et al. 2023</a>,0.88,0.03,-0.03,0,0
TOI-411 b,HD 22946,HD 22946,1,1,3,0,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=GARAI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...674A..44G/abstract target=ref>Garai et al. 2023</a>,4.04029500,0.00001500,-0.00001400,0,0.057270,0.000850,-0.000820,0,1.362,0.040,-0.040,0,13.71000,,,1,Mass,,,,,5.050,,,1,<a refstr=GARAI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...674A..44G/abstract target=ref>Garai et al. 2023</a>,1.10,0.04,-0.04,0,0
TOI-421 c,TOI-421,,1,2,2,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=CARLEO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..114C/abstract target=ref>Carleo et al. 2020</a>,16.06819000,0.00035000,-0.00035000,0,0.118900,0.003900,-0.003900,0,5.090,0.160,-0.150,0,16.42000,1.06000,-1.04000,0,Mass,0.152000,0.042000,-0.042000,0,4.660,0.290,-0.290,0,<a refstr=CARLEO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..114C/abstract target=ref>Carleo et al. 2020</a>,0.85,0.03,-0.02,0,0
TOI-4600 b,TOI-4600,,1,1,2,0,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=MIRELES_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJ...954L..15M/abstract target=ref>Mireles et al. 2023</a>,82.68690000,0.00030000,-0.00030000,0,0.349000,0.021000,-0.021000,0,6.800,0.310,-0.300,0,959.84179,,,1,Mass,0.250000,0.330000,-0.170000,0,,,,,<a refstr=MIRELES_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJ...954L..15M/abstract target=ref>Mireles et al. 2023</a>,0.89,0.05,-0.05,0,0
TOI-4600 c,TOI-4600,,1,1,2,0,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=MIRELES_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJ...954L..15M/abstract target=ref>Mireles et al. 2023</a>,482.81910000,0.00180000,-0.00170000,0,1.152000,0.068000,-0.068000,0,9.420,0.420,-0.410,0,2946.26933,,,1,Mass,0.210000,0.290000,-0.140000,0,,,,,<a refstr=MIRELES_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJ...954L..15M/abstract target=ref>Mireles et al. 2023</a>,0.89,0.05,-0.05,0,0
TOI-500 d,TOI-500,,1,1,4,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=SERRANO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022NatAs.tmp...95S/abstract target=ref>Serrano et al. 2022</a>,26.23300000,0.02000000,-0.02000000,0,,,,,,,,,33.12000,0.88000,-0.88000,0,Msini,0.016000,0.017000,-0.011000,0,8.720,0.190,-0.190,0,<a refstr=SERRANO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022NatAs.tmp...95S/abstract target=ref>Serrano et al. 2022</a>,0.74,0.02,-0.02,0,0
TOI-500 e,TOI-500,,1,1,4,0,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=SERRANO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022NatAs.tmp...95S/abstract target=ref>Serrano et al. 2022</a>,61.30000000,0.28000000,-0.28000000,0,,,,,,,,,15.05000,1.12000,-1.11000,0,Msini,0.073000,0.068000,-0.051000,0,3.000,0.220,-0.220,0,<a refstr=SERRANO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022NatAs.tmp...95S/abstract target=ref>Serrano et al. 2022</a>,0.74,0.02,-0.02,0,0
TOI-5398 b,TOI-5398,,1,1,2,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=MANTOVAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231016888M/abstract target=ref>Mantovan et al. 2023</a>,10.59054700,0.00001200,-0.00001100,0,0.098000,0.005000,-0.005000,0,10.300,0.400,-0.400,0,58.70000,5.70000,-5.60000,0,Mass,0.130000,,,1,15.700,1.500,-1.500,0,<a refstr=MANTOVAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231016888M/abstract target=ref>Mantovan et al. 2023</a>,1.15,0.01,-0.01,0,0
TOI-5398 c,TOI-5398,,1,1,2,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=MANTOVAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231016888M/abstract target=ref>Mantovan et al. 2023</a>,4.77271000,0.00016000,-0.00014000,0,0.057000,0.003000,-0.003000,0,3.520,0.190,-0.190,0,11.80000,4.80000,-4.70000,0,Mass,0.140000,,,1,4.100,1.700,-1.600,0,<a refstr=MANTOVAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231016888M/abstract target=ref>Mantovan et al. 2023</a>,1.15,0.01,-0.01,0,0
TOI-561 d,TOI-561,,0,1,4,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,1,<a refstr=LACEDELLI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.3556L/abstract target=ref>Lacedelli et al. 2020</a>,25.62000000,0.04000000,-0.04000000,0,0.156900,0.001200,-0.001200,0,2.530,0.130,-0.130,0,11.95000,1.28000,-1.28000,0,Mass,0.051000,0.064000,-0.036000,0,3.060,0.330,-0.330,0,<a refstr=LACEDELLI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.3556L/abstract target=ref>Lacedelli et al. 2020</a>,0.79,0.02,-0.02,0,0
TOI-561 d,TOI-561,,0,1,4,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,1,<a refstr=BRINKMAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221006665B/abstract target=ref>Brinkman et al. 2022</a>,25.71240000,0.00020000,-0.00020000,0,0.159000,0.006000,-0.006000,0,2.820,0.070,-0.070,0,12.15000,1.10000,-1.10000,0,Mass,,,,,3.040,0.250,-0.250,0,<a refstr=WEISS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...56W/abstract target=ref>Weiss et al. 2021</a>,0.81,0.03,-0.03,0,0
TOI-561 d,TOI-561,,1,1,4,0,1,0,0,1,0,0,0,0,0,0,Published Confirmed,1,<a refstr=LACEDELLI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.4551L/abstract target=ref>Lacedelli et al. 2022</a>,25.71240000,0.00010000,-0.00020000,0,0.158000,0.002000,-0.002000,0,2.820,0.070,-0.070,0,13.20000,1.00000,-0.90000,0,Mass,0.122000,0.054000,-0.048000,0,3.340,0.230,-0.220,0,<a refstr=LACEDELLI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.4551L/abstract target=ref>Lacedelli et al. 2022</a>,0.81,0.04,-0.04,0,0
